ID,SoundLabel,BGM1,BGM2,BGM3,BGM4,BGM5,InSoundTest,byte2,byte3,byte4,InRegionJPN,InRegionEUUS,SoundSource,SoundMixType,IconID,SoundTestBackImageBehavior,AssociatedFighters,SoundTestOrder,StageCreationOrder,StageCreationGroup,short17
908,SOUNDP8,1PM,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CoreGameSound,Original,doubutsu,CharacterRandom,,999,999,doubutsu,0
909,SOUNDP9,3DSMUSICPARK,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CoreGameSound,Remix,mario,CharacterRandom,,999,999,mario,0
910,SOUNDPA,3DSNEO,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CoreGameSound,Remix,mario,CharacterRandom,,999,999,mario,0
911,SOUNDPB,64MasterHand,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CoreGameSound,Original,smashbros,CharacterRandom,,999,999,smashbros,0
912,SOUNDPC,ACGCN_2AM,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CoreGameSound,Original,doubutsu,CharacterRandom,,999,999,doubutsu,0
913,SOUNDPD,ACGCN_KKSoulNintendoSoundSelectionRemix,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CoreGameSound,Remix,doubutsu,CharacterRandom,,999,999,doubutsu,0
914,SOUNDPE,ACGCN_WorkingForTomNook,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CoreGameSound,Original,doubutsu,CharacterRandom,,999,999,doubutsu,0
915,SOUNDPF,AdventureEnd,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CoreGameSound,Original,mario,CharacterRandom,,999,999,mario,0
916,SOUNDPG,Aeropolis,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CoreGameSound,Original,fzero,CharacterRandom,,999,999,fzero,0
917,SOUNDPH,AiNoUta,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CoreGameSound,Original,smashbros,CharacterRandom,,999,999,smashbros,0
918,SOUNDPI,AirshipArmada,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CoreGameSound,Original,mario,CharacterRandom,,999,999,mario,0
919,SOUNDPJ,AirshipBlackjack,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CoreGameSound,Original,finalfantasy,CharacterRandom,,999,999,finalfantasy,0
920,SOUNDPK,AirshipStage,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CoreGameSound,Original,streetfighter,CharacterRandom,,999,999,streetfighter,0
921,SOUNDPL,Alight,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CoreGameSound,Original,fireemblem,CharacterRandom,,999,999,fireemblem,0
922,SOUNDPM,Amaterasu,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CoreGameSound,Original,etc,CharacterRandom,,999,999,etc,0
923,SOUNDPN,AMighty,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CoreGameSound,Original,fireemblem,CharacterRandom,,999,999,fireemblem,0
924,SOUNDPO,AmiiboMarth,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CoreGameSound,Original,fireemblem,CharacterRandom,,999,999,fireemblem,0
925,SOUNDPP,AncientWorld4,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CoreGameSound,Original,pacman,CharacterRandom,,999,999,pacman,0
926,SOUNDPQ,AnimalMK8,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CoreGameSound,Original,doubutsu,CharacterRandom,,999,999,doubutsu,0
927,SOUNDPR,AquaStar,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CoreGameSound,Original,kirby,CharacterRandom,,999,999,kirby,0
928,SOUNDPS,AquaticMine,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CoreGameSound,Original,sonic,CharacterRandom,,999,999,sonic,0
929,SOUNDPT,Archadian,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CoreGameSound,Original,finalfantasy,CharacterRandom,,999,999,finalfantasy,0
930,SOUNDPU,ArmedBoss,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CoreGameSound,Original,mario,CharacterRandom,,999,999,mario,0
931,SOUNDPV,ASGORE,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CoreGameSound,Original,etc,CharacterRandom,,999,999,etc,0
932,SOUNDPW,MK8_GCNBabyPark,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CoreGameSound,Original,mario,CharacterRandom,,999,999,mario,0
933,SOUNDPX,Balamb,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CoreGameSound,Original,finalfantasy,CharacterRandom,,999,999,finalfantasy,0
934,SOUNDPY,BalloonBattleDD,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CoreGameSound,Original,mario,CharacterRandom,,999,999,mario,0
935,SOUNDPZ,BaseContra,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CoreGameSound,Original,etc,CharacterRandom,,999,999,etc,0
936,SOUNDQ0,BattleDeath,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CoreGameSound,Original,finalfantasy,CharacterRandom,,999,999,finalfantasy,0
937,SOUNDQ1,BattlefieldSBB,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CoreGameSound,Original,smashbros,CharacterRandom,,999,999,smashbros,0
938,SOUNDQ2,BattleMachine,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CoreGameSound,Original,mother,CharacterRandom,,999,999,mother,0
939,SOUNDQ3,BattleMode1,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CoreGameSound,Original,pokemon,CharacterRandom,,999,999,pokemon,0
940,SOUNDQ4,beatAngel,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CoreGameSound,Original,etc,CharacterRandom,,999,999,etc,0
941,SOUNDQ5,BigBoss35,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CoreGameSound,Original,yoshi,CharacterRandom,,999,999,yoshi,0
942,SOUNDQ6,BiolizardSonic,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CoreGameSound,Original,sonic,CharacterRandom,,999,999,sonic,0
943,SOUNDQ7,BirthGod,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CoreGameSound,Original,finalfantasy,CharacterRandom,,999,999,finalfantasy,0
944,SOUNDQ8,BlackKnight,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CoreGameSound,Original,fireemblem,CharacterRandom,,999,999,fireemblem,0
945,SOUNDQ9,BombMission,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CoreGameSound,Original,finalfantasy,CharacterRandom,,999,999,finalfantasy,0
946,SOUNDQA,BonusSSB,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CoreGameSound,Original,smashbros,CharacterRandom,,999,999,smashbros,0
947,SOUNDQB,BoosBash,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CoreGameSound,Original,mario,CharacterRandom,,999,999,mario,0
948,SOUNDQC,Bopopolis,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CoreGameSound,Original,donkeykong,CharacterRandom,,999,999,donkeykong,0
949,SOUNDQD,Boss3SFA,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CoreGameSound,Original,starfox,CharacterRandom,,999,999,starfox,0
950,SOUNDQE,BossB,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CoreGameSound,Original,mario,CharacterRandom,,999,999,mario,0
951,SOUNDQF,BossDreamLand,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CoreGameSound,Original,kirby,CharacterRandom,,999,999,kirby,0
952,SOUNDQG,BossFFIV,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CoreGameSound,Original,finalfantasy,CharacterRandom,,999,999,finalfantasy,0
953,SOUNDQH,BossFFIX,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CoreGameSound,Original,finalfantasy,CharacterRandom,,999,999,finalfantasy,0
954,SOUNDQI,BossFFXII,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CoreGameSound,Original,finalfantasy,CharacterRandom,,999,999,finalfantasy,0
955,SOUNDQJ,BossKirby64,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CoreGameSound,Original,kirby,CharacterRandom,,999,999,kirby,0
956,SOUNDQK,BossMKW,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CoreGameSound,Original,mario,CharacterRandom,,999,999,mario,0
957,SOUNDQL,BossSMS,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CoreGameSound,Original,mario,CharacterRandom,,999,999,mario,0
958,SOUNDQM,BossSMW,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CoreGameSound,Original,mario,CharacterRandom,,999,999,mario,0
959,SOUNDQN,BossTriHeroes,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CoreGameSound,Original,smashbros,RosterRandom,,999,999,smashbros,0
960,SOUNDQO,BowserRoad,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CoreGameSound,Original,mario,CharacterRandom,,999,999,mario,0
961,SOUNDQP,BowserSMW2,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CoreGameSound,Original,mario,CharacterRandom,,999,999,mario,0
962,SOUNDQQ,Bresha,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CoreGameSound,Original,finalfantasy,CharacterRandom,,999,999,finalfantasy,0
963,SOUNDQR,CalamariInk,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CoreGameSound,Original,etc,CharacterRandom,,999,999,etc,0
964,SOUNDQS,CammySF2,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CoreGameSound,Original,streetfighter,CharacterRandom,,999,999,streetfighter,0
965,SOUNDQT,CandyCons,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CoreGameSound,Original,kirby,CharacterRandom,,999,999,kirby,0
966,SOUNDQU,CastleSMW,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CoreGameSound,Original,mario,CharacterRandom,,999,999,mario,0
967,SOUNDQV,CaveStage,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CoreGameSound,Original,streetfighter,CharacterRandom,,999,999,streetfighter,0
968,SOUNDQW,CherryPass,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CoreGameSound,Original,mario,CharacterRandom,,999,999,mario,0
969,SOUNDQX,ChocoboArrange,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CoreGameSound,Original,finalfantasy,CharacterRandom,,999,999,finalfantasy,0
970,SOUNDQY,CipherAdmin,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CoreGameSound,Original,pokemon,CharacterRandom,,999,999,pokemon,0
971,SOUNDQZ,CipherPeon,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CoreGameSound,Original,pokemon,CharacterRandom,,999,999,pokemon,0
972,SOUNDR0,Clash,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CoreGameSound,Original,fireemblem,CharacterRandom,,999,999,fireemblem,0
973,SOUNDR1,ClashBridgeFFV,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CoreGameSound,Original,finalfantasy,CharacterRandom,,999,999,finalfantasy,0
974,SOUNDR2,ClashBridgeFFXII,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CoreGameSound,Original,finalfantasy,CharacterRandom,,999,999,finalfantasy,0
975,SOUNDR3,ClockTower,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CoreGameSound,Original,streetfighter,CharacterRandom,,999,999,streetfighter,0
976,SOUNDR4,CMOC_MiiParade,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CoreGameSound,Original,etc,CharacterRandom,,999,999,etc,0
977,SOUNDR5,CoconutMall,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CoreGameSound,Original,mario,CharacterRandom,,999,999,mario,0
978,SOUNDR6,Colress,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CoreGameSound,Original,pokemon,CharacterRandom,,999,999,pokemon,0
979,SOUNDR7,Confrontation,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CoreGameSound,Original,etc,CharacterRandom,,999,999,etc,0
980,SOUNDR8,CorneriaSFA,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CoreGameSound,Original,smashbros,RosterRandom,,999,999,smashbros,0
981,SOUNDR9,CRS033_AceAttorney,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CoreGameSound,Original,etc,CharacterRandom,,999,999,etc,0
983,SOUNDRB,CS44_BattleResults,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CoreGameSound,Original,finalfantasy,CharacterRandom,,999,999,finalfantasy,0
984,SOUNDRC,Dancing1st,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CoreGameSound,Original,finalfantasy,CharacterRandom,,999,999,finalfantasy,0
985,SOUNDRD,Dancing2nd,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CoreGameSound,Original,finalfantasy,CharacterRandom,,999,999,finalfantasy,0
986,SOUNDRE,Dancing3rd,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CoreGameSound,Original,finalfantasy,CharacterRandom,,999,999,finalfantasy,0
987,SOUNDRF,DancingFinal,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CoreGameSound,Original,finalfantasy,CharacterRandom,,999,999,finalfantasy,0
988,SOUNDRG,DarkSamusBoss,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CoreGameSound,Original,metroid,CharacterRandom,,999,999,metroid,0
989,SOUNDRH,DawnBrigade,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CoreGameSound,Original,fireemblem,CharacterRandom,,999,999,fireemblem,0
990,SOUNDRI,DeathGlam,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CoreGameSound,Original,etc,CharacterRandom,,999,999,etc,0
991,SOUNDRJ,DededeThree,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CoreGameSound,Original,kirby,CharacterRandom,,999,999,kirby,0
992,SOUNDRK,DKC2_Bayou,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CoreGameSound,Original,donkeykong,CharacterRandom,,999,999,donkeykong,0
993,SOUNDRL,DKC2_BurningIdolMining,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CoreGameSound,Remix,donkeykong,CharacterRandom,,999,999,donkeykong,0
994,SOUNDRM,DKC2_CastleCrescendo,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CoreGameSound,Remix,donkeykong,CharacterRandom,,999,999,donkeykong,0
995,SOUNDRN,DKC2_CrocodileCacophony,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CoreGameSound,Original,donkeykong,CharacterRandom,,999,999,donkeykong,0
996,SOUNDRO,DKC2_HotHead,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CoreGameSound,Original,donkeykong,CharacterRandom,,999,999,donkeykong,0
997,SOUNDRP,DKC3_HotPursuit,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CoreGameSound,Original,donkeykong,CharacterRandom,,999,999,donkeykong,0
998,SOUNDRQ,DKC3_RockfaceRumble,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CoreGameSound,Original,donkeykong,CharacterRandom,,999,999,donkeykong,0
999,SOUNDRR,DKC3_StiltVillageGBA,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CoreGameSound,Original,donkeykong,CharacterRandom,,999,999,donkeykong,0
1000,SOUNDRS,DKC3_TreetopTumble,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CoreGameSound,Original,donkeykong,CharacterRandom,,999,999,donkeykong,0
1001,SOUNDRT,DKCR_CogJogSwitcheroo,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CoreGameSound,Original,donkeykong,CharacterRandom,,999,999,donkeykong,0
1002,SOUNDRU,DKCTF_AlpineIncline,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CoreGameSound,Original,donkeykong,CharacterRandom,,999,999,donkeykong,0
1003,SOUNDRV,DKCTF_FreezieBreezie,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CoreGameSound,Original,smashbros,RosterRandom,,999,999,smashbros,0
1004,SOUNDRW,DKCTF_FunkyWaters,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CoreGameSound,Original,donkeykong,CharacterRandom,,999,999,donkeykong,0
1005,SOUNDRX,DKCTF_GrasslandGroove,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CoreGameSound,Original,donkeykong,CharacterRandom,,999,999,donkeykong,0
1006,SOUNDRY,DKCTF_PunchBowl,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CoreGameSound,Original,donkeykong,CharacterRandom,,999,999,donkeykong,0
1007,SOUNDRZ,DKCTF_SeashoreWar,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CoreGameSound,Original,donkeykong,CharacterRandom,,999,999,donkeykong,0
1008,SOUNDS0,DKCTF_TwilightTerror,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CoreGameSound,Original,donkeykong,CharacterRandom,,999,999,donkeykong,0
1009,SOUNDS1,DKCTF_WindmillHills,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CoreGameSound,Original,donkeykong,CharacterRandom,,999,999,donkeykong,0
1010,SOUNDS2,DKIsle,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CoreGameSound,Original,donkeykong,CharacterRandom,,999,999,donkeykong,0
1011,SOUNDS3,DKMountain,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CoreGameSound,Original,donkeykong,CharacterRandom,,999,999,donkeykong,0
1012,SOUNDS4,DKPark,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CoreGameSound,Original,donkeykong,CharacterRandom,,999,999,donkeykong,0
1013,SOUNDS5,DKParkway,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CoreGameSound,Original,donkeykong,CharacterRandom,,999,999,donkeykong,0
1014,SOUNDS6,DontSay,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CoreGameSound,Original,fireemblem,CharacterRandom,,999,999,fireemblem,0
1015,SOUNDS7,DrDoom,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CoreGameSound,Original,etc,CharacterRandom,,999,999,etc,0
1016,SOUNDS8,DSDelfino,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CoreGameSound,Original,mario,CharacterRandom,,999,999,mario,0
1017,SOUNDS9,DXME_OpeningMelee,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CoreGameSound,Original,smashbros,CharacterRandom,,999,999,smashbros,0
1018,SOUNDSA,Earthbound_SanctuaryGuardian,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CoreGameSound,Original,mother,CharacterRandom,,999,999,mother,0
1019,SOUNDSB,EB_MegaLoStrike,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CoreGameSound,Original,mother,CharacterRandom,,999,999,mother,0
1020,SOUNDSC,EB_YourNamePlease,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CoreGameSound,Original,mother,CharacterRandom,,999,999,mother,0
1021,SOUNDSD,ElectricDe,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CoreGameSound,Original,finalfantasy,CharacterRandom,,999,999,finalfantasy,0
1022,SOUNDSE,EverybodyParty,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CoreGameSound,Original,mario,CharacterRandom,,999,999,mario,0
1023,SOUNDSF,ExplorersSky_TemporalRemix,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CoreGameSound,Remix,pokemon,CharacterRandom,,999,999,pokemon,0
1024,SOUNDSG,KKFlamenco,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CoreGameSound,Original,doubutsu,CharacterRandom,,999,999,doubutsu,0
1025,SOUNDSH,FactoryStage,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CoreGameSound,Original,streetfighter,CharacterRandom,,999,999,streetfighter,0
1026,SOUNDSI,FamicomMedley,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CoreGameSound,SmashOriginal,famicomrobot,CharacterRandom,,999,999,famicomrobot,0
1027,SOUNDSJ,FEThemeSummer,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CoreGameSound,Original,fireemblem,CharacterRandom,,999,999,fireemblem,0
1028,SOUNDSK,FFAC_OneWingedAngelAC,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CoreGameSound,Original,finalfantasy,CharacterRandom,,999,999,finalfantasy,0
1029,SOUNDSL,FFAC_ThoseWhoFightFurther,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CoreGameSound,Original,finalfantasy,CharacterRandom,,999,999,finalfantasy,0
1030,SOUNDSM,FiddleDe,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CoreGameSound,Original,finalfantasy,CharacterRandom,,999,999,finalfantasy,0
1031,SOUNDSN,FightingSpirit,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CoreGameSound,Original,etc,CharacterRandom,,999,999,etc,0
1032,SOUNDSO,FinalBattleCT,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CoreGameSound,Original,etc,CharacterRandom,,999,999,etc,0
1033,SOUNDSP,FinalBoss,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CoreGameSound,Original,donkeykong,CharacterRandom,,999,999,donkeykong,0
1034,SOUNDSQ,FirstBattle,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CoreGameSound,Original,pokemon,CharacterRandom,,999,999,pokemon,0
1035,SOUNDSR,FlatZoneRemix,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CoreGameSound,Remix,gamewatch,CharacterRandom,,999,999,gamewatch,0
1036,SOUNDSS,FleetGlide,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CoreGameSound,Original,mario,CharacterRandom,,999,999,mario,0
1037,SOUNDST,FloatIsland,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CoreGameSound,Original,kirby,CharacterRandom,,999,999,kirby,0
1039,SOUNDSV,FoeOther,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CoreGameSound,Original,mother,CharacterRandom,,999,999,mother,0
1040,SOUNDSW,ForceYourWay,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CoreGameSound,Original,finalfantasy,CharacterRandom,,999,999,finalfantasy,0
1041,SOUNDSX,Fortuna,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CoreGameSound,Original,starfox,CharacterRandom,,999,999,starfox,0
1042,SOUNDSY,FuryFFXIV,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CoreGameSound,Original,finalfantasy,CharacterRandom,,999,999,finalfantasy,0
1043,SOUNDSZ,Fyrus,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CoreGameSound,Original,zelda,CharacterRandom,,999,999,zelda,0
1044,SOUNDT0,GalactaKnight,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CoreGameSound,Original,kirby,CharacterRandom,,999,999,kirby,0
1045,SOUNDT1,GalactaKnightDream,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CoreGameSound,Original,kirby,CharacterRandom,,999,999,kirby,0
1046,SOUNDT2,Ganondorf2ndHalf,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CoreGameSound,Original,zelda,CharacterRandom,,999,999,zelda,0
1047,SOUNDT3,GanondorfWW,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CoreGameSound,Original,zelda,CharacterRandom,,999,999,zelda,0
1048,SOUNDT4,GanonOOT,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CoreGameSound,Original,zelda,CharacterRandom,,999,999,zelda,0
1049,SOUNDT5,GanonTP,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CoreGameSound,Original,zelda,CharacterRandom,,999,999,zelda,0
1050,SOUNDT6,GBAcheese,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CoreGameSound,Original,mario,CharacterRandom,,999,999,mario,0
1051,SOUNDT7,GGIsuka,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CoreGameSound,Original,etc,CharacterRandom,,999,999,etc,0
1052,SOUNDT8,SMG2_BooMoon,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CoreGameSound,Original,mario,CharacterRandom,,999,999,mario,0
1053,SOUNDT9,Gin_Oriens,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CoreGameSound,Original,etc,CharacterRandom,,999,999,etc,0
1054,SOUNDTA,GlintLight,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CoreGameSound,Original,etc,CharacterRandom,,999,999,etc,0
1055,SOUNDTB,GloamValley,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CoreGameSound,Original,mario,CharacterRandom,,999,999,mario,0
1056,SOUNDTC,GoldSaucer,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CoreGameSound,Original,finalfantasy,CharacterRandom,,999,999,finalfantasy,0
1057,SOUNDTD,Gouki,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CoreGameSound,Remix,streetfighter,CharacterRandom,,999,999,streetfighter,0
1058,SOUNDTE,GrandDoomer,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CoreGameSound,Original,kirby,CharacterRandom,,999,999,kirby,0
1059,SOUNDTF,GraspIt,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CoreGameSound,Original,etc,CharacterRandom,,999,999,etc,0
1060,SOUNDTG,Grasslands,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CoreGameSound,Original,kirby,CharacterRandom,,999,999,kirby,0
1061,SOUNDTH,Gratia,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CoreGameSound,Original,finalfantasy,CharacterRandom,,999,999,finalfantasy,0
1062,SOUNDTI,GreenGreensRainbow,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CoreGameSound,Original,kirby,CharacterRandom,,999,999,kirby,0
1063,SOUNDTJ,GreenWorld3,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CoreGameSound,Original,pacman,CharacterRandom,,999,999,pacman,0
1064,SOUNDTK,GunMobile,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CoreGameSound,Original,sonic,CharacterRandom,,999,999,sonic,0
