BGMID,Title,unk1,unk2,unk3,unk4,MenuCheckPoint1,MenuCheckPoint2,MenuCheckPoint3,MenuCheckPoint4,LoopStartTime,LoopEndTime,LoopStartSample,LoopEndSample,StreamTotalDuration,StreamTotalSamples
914,SkySea,1,-1,400,-1,-1,-1,-1,-1,2688,50730,86016,1623372,50730,1623375
915,SM3DL_FinalBowserBoss,1,-1,400,-1,-1,-1,-1,-1,13440,83680,430080,2677791,83681,2677793
916,SM3DL_SkyPanel,1,-1,400,-1,-1,-1,-1,-1,6720,37522,215040,1200715,37522,1200717
917,SM3DW_BowsersHighwayShowdown,1,-1,400,-1,-1,-1,-1,-1,6501,65992,286720,2910270,65992,2910272
918,SM3DW_BowsersLavaLakeKeep,1,-1,400,-1,-1,-1,-1,-1,11702,77156,516096,3402622,77157,3402624
919,SM3DW_ChainlinkCharge,1,-1,400,-1,-1,-1,-1,-1,6501,50500,286720,2227070,50500,2227072
920,SM3DW_FortFireBros,1,-1,400,-1,-1,-1,-1,-1,8452,81279,372736,3584433,81279,3584436
921,SM3DW_SimmeringLavalake,1,-1,400,-1,-1,-1,-1,-1,17229,85800,759808,3783807,85800,3783808
922,SM3DW_SprawlingSavannah,1,-1,400,-1,-1,-1,-1,-1,9102,68206,401408,3007901,68206,3007904
923,SM3DW_TheBulletBillExpress,1,-1,400,-1,-1,-1,-1,-1,24380,87809,1075200,3872382,87809,3872384
924,SM64_AlternateRoute,1,-1,400,-1,-1,-1,-1,-1,95573,243722,4214784,10748159,243722,10748161
925,SM64_KoopaThemeRmx,1,-1,400,-1,-1,-1,-1,-1,11052,206029,487424,9085899,206029,9085901
926,SMB3_HammerRemix,1,-1,400,-1,-1,-1,-1,-1,6826,58031,301056,2559196,58031,2559198
927,SMBTetris,1,-1,400,-1,-1,-1,-1,-1,1950,96108,86016,4238373,96108,4238374
928,SMG2_BooMoon,1,-1,400,-1,-1,-1,-1,-1,26880,112213,860160,3590826,112213,3590828
929,SMG2_BowserJrFieryFlotilla,1,-1,400,-1,-1,-1,-1,-1,4480,57111,143360,1827565,57111,1827567
930,SMG2_CosmicCove,1,-1,400,-1,-1,-1,-1,-1,17920,111578,573440,3570513,111578,3570515
931,SMG2_HightailFalls,1,-1,400,-1,-1,-1,-1,-1,1950,39389,86016,1737093,39389,1737096
932,SMG2_PuzzlePlank,1,-1,400,-1,-1,-1,-1,-1,10752,69699,344064,2230378,69699,2230380
933,SMG2_Slide,1,-1,400,-1,-1,-1,-1,-1,4181,76804,200704,3686608,76804,3686611
934,SMG2_YoshiStar,1,-1,400,-1,-1,-1,-1,-1,20160,73125,645120,2340016,73125,2340017
935,SMG_BeachBowl,1,-1,400,-1,-1,-1,-1,-1,5824,75203,186368,2406499,75203,2406501
936,SMG_FinalBattle,1,-1,400,-1,-1,-1,-1,-1,22400,83977,716800,2687295,83978,2687297
937,SMG_GalaxyReactor,1,-1,400,-1,-1,-1,-1,-1,13440,80088,430080,2562822,80088,2562824
938,SMG_KingBowserMedley,1,-1,400,-1,-1,-1,-1,-1,25031,205046,1103872,9042558,205046,9042561
939,SMG_MeltyMolten,1,-1,400,-1,-1,-1,-1,-1,31360,140925,1003520,4509607,140925,4509609
940,SMG_SpaceJunk,1,-1,400,-1,-1,-1,-1,-1,6720,104626,215040,3348058,104626,3348059
941,SMG_WaltzBoos,1,-1,400,-1,-1,-1,-1,-1,5824,84210,186368,2694751,84211,2694754
942,SmithyFight,1,-1,400,-1,-1,-1,-1,-1,9557,56357,458752,2705136,56357,2705137
943,SMK_KoopaVacation,1,-1,400,-1,-1,-1,-1,-1,15603,90588,688128,3994964,90588,3994966
944,SML2_AthleticMIDI,1,-1,400,-1,-1,-1,-1,-1,3575,54775,157696,2415613,54775,2415615
945,SML2_StarMazeRedux,1,-1,400,-1,-1,-1,-1,-1,5201,123355,229376,5439958,123355,5439960
946,SML_ChinaMask,1,-1,400,-1,-1,-1,-1,-1,35108,201959,1548288,8906394,201959,8906397
947,SMS_Noki_Bay_Y,1,-1,400,-1,-1,-1,-1,-1,1792,196121,57344,6275901,196121,6275903
948,SM_InYourPrime,1,-1,400,-1,-1,-1,-1,-1,102725,333041,4530176,14687130,333041,14687132
949,SM_SpikesAreEverywhere,1,-1,400,-1,-1,-1,-1,-1,50387,231185,2222080,10195289,231185,10195290
950,SnowTheme,1,-1,400,-1,-1,-1,-1,-1,0,180657,0,7966976,180657,7966978
951,SpaceHarrier,1,-1,400,-1,-1,-1,-1,-1,179443,331054,7913472,14599516,331054,14599518
952,SpaceRacePac,1,-1,400,-1,-1,-1,-1,-1,1950,46952,43008,1035300,46952,1035303
953,SpaceStorm,1,-1,400,-1,-1,-1,-1,-1,3136,91707,100352,2934637,91707,2934638
954,SpecialWooly,1,-1,400,-1,-1,-1,-1,-1,4480,57125,143360,1828000,57125,1828002
955,Spiderman,1,-1,400,-1,-1,-1,-1,-1,896,66190,43008,3177127,66190,3177129
956,SplashWave,1,-1,400,-1,-1,-1,-1,-1,20010,261665,960512,12559960,261665,12559961
957,SPM_BrobotBattle,1,-1,400,-1,-1,-1,-1,-1,3900,72302,86016,1594264,72302,1594265
958,SPM_CastleBleck,1,-1,400,-1,-1,-1,-1,-1,7151,109851,157696,2422224,109851,2422225
959,SPM_ChampionDestruct,1,-1,400,-1,-1,-1,-1,-1,9427,71413,415744,3149347,71413,3149349
960,SPM_FloroSapien,1,-1,400,-1,-1,-1,-1,-1,13003,100274,286720,2211048,100274,2211049
961,SPM_MrLGreenThunder,1,-1,400,-1,-1,-1,-1,-1,1300,54100,57344,2385824,54100,2385827
962,SP_Bollywood,1,-1,400,-1,-1,-1,-1,-1,325,49030,14336,2162223,49030,2162225
963,SRZG_AquaticTime,1,-1,400,-1,-1,-1,-1,-1,12544,173576,602112,8331652,173576,8331653
964,SRZG_MainMenu,1,-1,400,-1,-1,-1,-1,-1,14037,206027,673792,9889329,206027,9889331
965,SRZG_MultiAttack,1,-1,400,-1,-1,-1,-1,-1,6570,124121,315392,5957850,124121,5957852
966,SRZG_TheCore,1,-1,400,-1,-1,-1,-1,-1,33450,271307,1605632,13022777,271307,13022779
967,SSBBTheme,1,-1,400,-1,-1,-1,-1,-1,5824,122720,186368,3927058,122720,3927061
968,SSBB_BalloonBrawl,1,-1,400,-1,-1,-1,-1,-1,4928,108927,157696,3485672,108927,3485674
969,SSBB_BattleBase,1,-1,400,-1,-1,-1,-1,-1,15232,129231,487424,4135421,129232,4135424
970,SSBB_CallingNight,1,-1,400,-1,-1,-1,-1,-1,8512,198511,272384,6352382,198512,6352384
971,SSBB_Cavern,1,-1,400,-1,-1,-1,-1,-1,25536,117510,817152,3760339,117510,3760341
978,SSBB_Charge,1,-1,400,-1,-1,-1,-1,-1,11648,25362,372736,811595,25362,811598
996,SSBB_CoinLauncher,1,-1,400,-1,-1,-1,-1,-1,3136,53135,100352,1700350,53136,1700352
997,SSBB_Credits,1,-1,400,-1,-1,-1,-1,-1,4032,138959,129024,4446689,138959,4446691
998,SSBB_DKJungle1,1,-1,400,-1,-1,-1,-1,-1,448,61648,14336,1972764,61648,1972766
999,SSBB_Douchuumen,1,-1,400,-1,-1,-1,-1,-1,6720,44824,215040,1434369,44824,1434372
1000,SSBB_Encounter,1,-1,400,-1,-1,-1,-1,-1,16128,136967,516096,4382948,136967,4382950
1001,SSBB_Gritzy,1,-1,400,-1,-1,-1,-1,-1,9856,95017,315392,3040561,95017,3040562
1002,SSBB_GroundTheme2,1,-1,400,-1,-1,-1,-1,-1,4928,119936,157696,3837974,119936,3837975
1003,SSBB_Humoresque,1,-1,400,-1,-1,-1,-1,-1,8512,97283,272384,3113079,97283,3113081
1004,SSBB_MapBonusDK,1,-1,400,-1,-1,-1,-1,-1,1792,102363,57344,3275628,102363,3275630
1005,SSBB_MenuRemix,1,-1,400,-1,-1,-1,-1,-1,13003,153763,573440,6780971,153763,6780974
1006,SSBB_MetroidPrimeMenu,1,-1,400,-1,-1,-1,-1,-1,42112,204000,1347584,6528000,204000,6528002
1007,SSBB_MiiChannel,1,-1,400,-1,-1,-1,-1,-1,35840,85839,1146880,2746878,85840,2746880
1008,SSBB_Mike,1,-1,400,-1,-1,-1,-1,-1,7616,146815,243712,4698106,146815,4698109
1009,SSBB_MikeJP,1,-1,400,-1,-1,-1,-1,-1,5824,145023,186368,4640764,145023,4640767
1010,SSBB_Molgera,1,-1,400,-1,-1,-1,-1,-1,14336,143310,458752,4585951,143311,4585952
1011,SSBB_MonaPizza,1,-1,400,-1,-1,-1,-1,-1,28672,114386,917504,3660359,114386,3660362
1012,SSBB_MonaPizzaJP,1,-1,400,-1,-1,-1,-1,-1,28224,113938,903168,3646023,113938,3646026
1013,SSBB_PokemonDP,1,-1,400,-1,-1,-1,-1,-1,7168,92882,229376,2972230,92882,2972233
1014,SSBB_ScrapBrainZone,1,-1,400,-1,-1,-1,-1,-1,448,72523,14336,2320751,72523,2320754
1015,SSBB_Shaberu,1,-1,400,-1,-1,-1,-1,-1,5824,104096,186368,3331090,104096,3331093
1016,SSBB_SnakeEater,1,-1,400,-1,-1,-1,-1,-1,21952,167280,702464,5352978,167280,5352980
1017,SSBB_SnakeTheme,1,-1,400,-1,-1,-1,-1,-1,53312,194292,1705984,6217349,194292,6217351
1018,SSBB_SonicRacing,1,-1,400,-1,-1,-1,-1,-1,21056,131580,673792,4210563,131580,4210565
1019,SSBB_StepSubspace,1,-1,400,-1,-1,-1,-1,-1,4480,90725,143360,2903211,90725,2903214
1020,SSBB_StepSubspaceVer2,1,-1,400,-1,-1,-1,-1,-1,17920,104165,573440,3333296,104165,3333298
1021,SSBB_StepSubspaceVer3,1,-1,400,-1,-1,-1,-1,-1,17472,117707,559104,3766629,117707,3766632
1022,SSBB_StepTheCave,1,-1,400,-1,-1,-1,-1,-1,19264,103807,616448,3321846,103807,3321848
1023,SSBB_StepThePlain,1,-1,400,-1,-1,-1,-1,-1,13440,77076,430080,2466442,77076,2466444
1024,SSBB_TanenoUta,1,-1,400,-1,-1,-1,-1,-1,4480,124694,143360,3990210,124694,3990211
1025,SSBB_TaraTheme,1,-1,400,-1,-1,-1,-1,-1,15680,76765,501760,2456487,76765,2456489
1026,SSBB_ThemeLove,1,-1,400,-1,-1,-1,-1,-1,28224,125994,903168,4031823,125994,4031825
1027,SSBB_UndergroundSMB,1,-1,400,-1,-1,-1,-1,-1,10304,85406,329728,2733013,85406,2733016
1028,SSBB_WiiShop,1,-1,400,-1,-1,-1,-1,-1,9856,61666,315392,1973320,61666,1973322
1029,SSBB_YellDeadCell,1,-1,400,-1,-1,-1,-1,-1,19712,79711,630784,2550779,79711,2550781
1030,SSBB_YoshiIsland,1,-1,400,-1,-1,-1,-1,-1,16128,142350,516096,4555207,142350,4555208
1031,SSBPM_BadMario,1,-1,400,-1,-1,-1,-1,-1,6272,109990,200704,3519694,109990,3519696
1032,SSBPM_Hanenbow,1,-1,400,-1,-1,-1,-1,-1,7476,238374,329728,10512297,238374,10512299
1033,SSBPM_TwiliteFunkRQ,1,-1,400,-1,-1,-1,-1,-1,36437,157500,1748992,7560033,157500,7560035
1034,StaffCredits,1,-1,400,-1,-1,-1,-1,-1,0,326803,0,10457705,326803,10457708
1035,StaffRoll,1,-1,400,-1,-1,-1,-1,-1,6501,129833,286720,5725665,129833,5725668
1036,StarSMB3,1,-1,400,-1,-1,-1,-1,-1,7801,33402,344064,1473062,33402,1473064
1037,StepPlain,1,-1,400,-1,-1,-1,-1,-1,13440,77076,430080,2466442,77076,2466444
1038,StrongerMonster,1,-1,400,-1,-1,-1,-1,-1,2600,64313,114688,2836228,64313,2836230
1042,StudyFactory,1,-1,400,-1,-1,-1,-1,-1,4226,97618,186368,4304974,97618,4304977
1043,SummonedBeast,1,-1,400,-1,-1,-1,-1,-1,4226,234216,186368,10328937,234216,10328940
1044,Sunleth,1,-1,400,-1,-1,-1,-1,-1,2925,206564,129024,9109502,206564,9109504
1045,SuperDungeon_BossBattleRock,1,-1,400,-1,-1,-1,-1,-1,4181,47031,100352,1128763,47031,1128766
1046,SuperDungeon_DarkMatter2,1,-1,400,-1,-1,-1,-1,-1,17920,137914,430080,3309958,137915,3309960
1047,Swamp,1,-1,400,-1,-1,-1,-1,-1,8452,110269,372736,4862886,110269,4862887
1048,SwordArt_Luminous,1,-1,400,-1,-1,-1,-1,-1,27306,158572,1204224,6993069,158573,6993072
1049,SwordArt_Swordland,1,-1,400,-1,-1,-1,-1,-1,1300,176929,57344,7802605,176929,7802606
1050,TalesThought,1,-1,400,-1,-1,-1,-1,-1,4480,108480,215040,5207041,108480,5207043
1051,Targets,1,-1,400,-1,-1,-1,-1,-1,7168,42165,229376,1349298,42165,1349300
1052,TeamAQMALead,1,-1,400,-1,-1,-1,-1,-1,16207,76852,530432,2515228,76852,2515231
1053,TechnoDe,1,-1,400,-1,-1,-1,-1,-1,8960,120983,430080,5807207,120983,5807209
1054,TempleTime,1,-1,400,-1,-1,-1,-1,-1,15928,166403,702464,7338385,166403,7338387
1055,Tenacity,1,-1,400,-1,-1,-1,-1,-1,30762,98767,1476608,4740837,98767,4740840
1056,TerminalVelocity,1,-1,400,-1,-1,-1,-1,-1,11050,131735,530432,6323305,131735,6323307
1057,TestLcie,1,-1,400,-1,-1,-1,-1,-1,1625,135305,71680,5966974,135305,5966976
1058,TheBattleFFV,1,-1,400,-1,-1,-1,-1,-1,4181,33873,200704,1625931,33873,1625932
1059,TheExtreme,1,-1,400,-1,-1,-1,-1,-1,116703,250035,5146624,11026545,250035,11026547
1060,TheInlet,1,-1,400,-1,-1,-1,-1,-1,20608,183559,989184,8810879,183560,8810881
1061,ThemeCammy,1,-1,400,-1,-1,-1,-1,-1,28281,89996,1247232,3968860,89996,3968861
1062,ThemeDK,1,-1,400,-1,-1,-1,-1,-1,14037,63849,673792,3064791,63849,3064793
1063,TheSkyLOZ,1,-1,400,-1,-1,-1,-1,-1,4032,94058,129024,3009873,94058,3009874
1064,ThisTest,1,-1,400,-1,-1,-1,-1,-1,27306,120009,1204224,5292413,120009,5292415
1065,ThunderPlains,1,-1,400,-1,-1,-1,-1,-1,5201,114266,229376,5039163,114266,5039166
1066,TOKYODAWNLIGHT,1,-1,400,-1,-1,-1,-1,-1,0,107305,0,3433780,107305,3433783
1067,Touhou_AcceptBloodyFate,1,-1,400,-1,-1,-1,-1,-1,23730,205611,1046528,9067463,205611,9067464
1068,Touhou_Cirno,1,-1,400,-1,-1,-1,-1,-1,3584,87320,114688,2794242,87320,2794244
1069,Touhou_SeptetteRemix,1,-1,400,-1,-1,-1,-1,-1,165760,260597,5304320,8339124,260597,8339126
1070,Tourney2,1,-1,400,-1,-1,-1,-1,-1,21130,185930,931840,8199520,185930,8199521
1071,TrainerORAS,1,-1,400,-1,-1,-1,-1,-1,13579,91548,444416,2996196,91548,2996199
1072,TrainingMode,1,-1,400,-1,-1,-1,-1,-1,17229,98802,759808,4357202,98802,4357204
1073,Trampoline2,1,-1,400,-1,-1,-1,-1,-1,2090,38396,100352,1843031,38396,1843034
1074,TrueHero,1,-1,400,-1,-1,-1,-1,-1,19504,153906,860160,6787270,153906,6787271
1075,TSB_JuicyFruit,1,-1,400,-1,-1,-1,-1,-1,15530,176821,745472,8487447,176821,8487450
1076,TvC_AenslandCastle,1,-1,400,-1,-1,-1,-1,-1,11377,78578,501760,3465325,78578,3465328
1077,TvC_YattermanWorkshop,1,-1,400,-1,-1,-1,-1,-1,15603,96531,688128,4257061,96532,4257063
1078,UltimateShow,1,-1,400,-1,-1,-1,-1,-1,17554,87954,387072,1939392,87954,1939393
1079,UMAPoke,1,-1,400,-1,-1,-1,-1,-1,17083,110005,559104,3600255,110005,3600258
1080,Umineko_Executioner,1,-1,400,-1,-1,-1,-1,-1,43235,246093,1906688,10852727,246093,10852729
1081,Umineko_lixAxis,1,-1,400,-1,-1,-1,-1,-1,48111,167282,2121728,7377161,167282,7377164
1082,Umineko_rog,1,-1,400,-1,-1,-1,-1,-1,1625,175360,71680,7733405,175360,7733408
1083,Umineko_worldenddominator,1,-1,400,-1,-1,-1,-1,-1,40960,253051,1806336,11159576,253051,11159578
1084,Umi_Lastendconductor,1,-1,400,-1,-1,-1,-1,-1,124830,432422,5505024,19069824,432422,19069825
1085,Umi_lixAxil,1,-1,400,-1,-1,-1,-1,-1,48111,167282,2121728,7377164,167282,7377165
1086,UnfinishedBattle,1,-1,400,-1,-1,-1,-1,-1,21455,183800,946176,8105608,183800,8105609
1087,UnrivaledSPM,1,-1,400,-1,-1,-1,-1,-1,14953,27753,329728,611968,27753,611969
1088,UT1_CanYouReallyCallThisAHotelIDidntReceiveAMintOnMyPillow,1,-1,400,-1,-1,-1,-1,-1,0,60473,0,2666891,60473,2666894
1089,UT1_Dummy,1,-1,400,-1,-1,-1,-1,-1,0,145917,0,6434975,145917,6434978
1090,UT1_EnemyApproaching,1,-1,400,-1,-1,-1,-1,-1,1300,56382,57344,2486471,56382,2486474
1091,UT1_FinaleFlowey,1,-1,400,-1,-1,-1,-1,-1,62415,102836,2752512,4535077,102836,4535080
1092,UT1_Heartache,1,-1,400,-1,-1,-1,-1,-1,18204,108588,802816,4788765,108588,4788767
1093,UT1_NGAHHHSpearofJustice,1,-1,400,-1,-1,-1,-1,-1,0,171216,0,7550654,171216,7550656
1094,Utopia,1,-1,400,-1,-1,-1,-1,-1,8064,87683,258048,2805885,87683,2805887
1095,V64_MMM1,1,-1,400,-1,-1,-1,-1,-1,14336,101608,458752,3251479,101608,3251481
1096,ValleyBowser,1,-1,400,-1,-1,-1,-1,-1,3882,11746,186368,563836,11746,563837
1097,VSBOSSMega,1,-1,400,-1,-1,-1,-1,-1,8064,55962,387072,2686207,55962,2686208
1098,VsCorneria,1,-1,400,-1,-1,-1,-1,-1,7476,94685,329728,4175648,94685,4175650
1099,VsGiantBeetle,1,-1,400,-1,-1,-1,-1,-1,448,37741,14336,1207730,37741,1207732
1105,VsHive,1,-1,400,-1,-1,-1,-1,-1,15680,91868,501760,2939801,91868,2939803
1106,VsKatina,1,-1,400,-1,-1,-1,-1,-1,7476,98185,329728,4329963,98185,4329966
1107,VSLance,1,-1,400,-1,-1,-1,-1,-1,24706,69067,1089536,3045892,69067,3045894
1108,VsLegendary,1,-1,400,-1,-1,-1,-1,-1,14017,102749,458752,3362786,102749,3362789
1109,VSLumine,1,-1,400,-1,-1,-1,-1,-1,13328,86615,587776,3819759,86615,3819762
1110,VsN,1,-1,400,-1,-1,-1,-1,-1,17879,105060,788480,4633179,105060,4633181
1111,VsSerris,1,-1,400,-1,-1,-1,-1,-1,3900,50863,172032,2243069,50863,2243072
1112,VsZoness,1,-1,400,-1,-1,-1,-1,-1,3250,121560,143360,5360802,121560,5360804
1113,VVVVVV_Potential,1,-1,400,-1,-1,-1,-1,-1,0,222719,0,9821951,222720,9821952
1114,VVVVVV_Pushing,1,-1,400,-1,-1,-1,-1,-1,0,219428,0,9676799,219428,9676800
1115,W36_MTUSmash,1,-1,400,-1,-1,-1,-1,-1,1344,89670,43008,2869450,89670,2869452
1116,W37_KARmenu,1,-1,400,-1,-1,-1,-1,-1,19712,58109,630784,1859515,58109,1859517
1117,W49_ComeOnPaper,1,-1,400,-1,-1,-1,-1,-1,15680,43505,501760,1392160,43505,1392163
1118,Wailers,1,-1,400,-1,-1,-1,-1,-1,6176,288062,272384,12703578,288063,12703580
1119,WallyBattle,1,-1,400,-1,-1,-1,-1,-1,4818,41494,157696,1358035,41494,1358037
1120,WaluigiStadium,1,-1,400,-1,-1,-1,-1,-1,1344,70673,43008,2261567,70674,2261569
1121,WaterPark,1,-1,400,-1,-1,-1,-1,-1,10752,61928,344064,1981708,61928,1981710
1122,WaterRaft,1,-1,400,-1,-1,-1,-1,-1,7616,55414,243712,1773254,55414,1773257
1123,WatersEdge,1,-1,400,-1,-1,-1,-1,-1,10752,204031,516096,9793534,204032,9793537
1124,WaterTemple,1,-1,400,-1,-1,-1,-1,-1,12027,155475,530432,6856486,155475,6856487
1125,WaterWorld2,1,-1,400,-1,-1,-1,-1,-1,0,43276,0,954245,43276,954247
1126,WesternLand,1,-1,400,-1,-1,-1,-1,-1,2687,68846,86016,2203489,68846,2203492
1127,WheelOf,1,-1,400,-1,-1,-1,-1,-1,325,86325,14336,3806935,86325,3806936
1128,Wik_BillyBoogie,1,-1,400,-1,-1,-1,-1,-1,17229,165443,759808,7296054,165443,7296055
1129,WildWoods,1,-1,400,-1,-1,-1,-1,-1,11200,68199,358400,2182387,68199,2182389
1130,WingOfHope,1,-1,400,-1,-1,-1,-1,-1,1300,78094,57344,3443965,78094,3443967
1131,WL4_ToxicLandfill,1,-1,400,-1,-1,-1,-1,-1,41285,157581,1820672,6949340,157581,6949342
1132,WMoD_CountConnoli,1,-1,400,-1,-1,-1,-1,-1,10727,70751,473088,3120127,70751,3120130
1133,World0Toy,1,-1,400,-1,-1,-1,-1,-1,0,43899,0,967987,43899,967988
1134,World1Pac,1,-1,400,-1,-1,-1,-1,-1,14953,58840,329728,1297422,58840,1297423
1135,World5Monster,1,-1,400,-1,-1,-1,-1,-1,0,52606,0,1159964,52606,1159966
1136,World8Bowser,1,-1,400,-1,-1,-1,-1,-1,3250,32684,143360,1441383,32684,1441384
1137,WorldsCollide,1,-1,400,-1,-1,-1,-1,-1,0,180657,0,7966976,180657,7966978
1140,X25_Clenched,1,-1,400,-1,-1,-1,-1,-1,325,62342,14336,2749312,62342,2749314
1141,X556_RushSonic,1,-1,400,-1,-1,-1,-1,-1,15928,60236,702464,2656439,60236,2656441
1142,X69_SBBCSelect,1,-1,400,-1,-1,-1,-1,-1,3135,15282,100352,489128,15282,489130
1143,X99_SFAmenu,1,-1,400,-1,-1,-1,-1,-1,37059,70501,1634304,3109101,70501,3109103
1144,XBCX_AresBoss,1,-1,400,-1,-1,-1,-1,-1,6869,184778,329728,8869350,184778,8869353
1145,XBCX_BriefingCharacterCustomization,1,-1,400,-1,-1,-1,-1,-1,10402,134187,458752,5917670,134187,5917672
1146,XBCX_CauldrosDay,1,-1,400,-1,-1,-1,-1,-1,17920,172025,860160,8257209,172025,8257211
1147,XBCX_CodenameZ,1,-1,400,-1,-1,-1,-1,-1,31857,286403,1404928,12630416,286404,12630418
1148,XBCX_MonoX,1,-1,400,-1,-1,-1,-1,-1,71978,192884,3454976,9258438,192884,9258439
1149,XBCX_NLA,1,-1,400,-1,-1,-1,-1,-1,0,151969,0,6701875,151970,6701877
1150,XBCX_ObliviaDay,1,-1,400,-1,-1,-1,-1,-1,0,172031,0,8257535,172032,8257536
1151,XBCX_SylvalumNight,1,-1,400,-1,-1,-1,-1,-1,298,160207,14336,7689970,160207,7689972
1152,XBCX_TheKeyWevelostpart2,1,-1,400,-1,-1,-1,-1,-1,5526,159078,243712,7015377,159078,7015379
1153,XBCX_Z37Battle,1,-1,400,-1,-1,-1,-1,-1,0,314794,0,15110143,314794,15110144
1154,XENO,1,-1,400,-1,-1,-1,-1,-1,3900,301167,172032,13281483,301167,13281485
1155,XVSZero,1,-1,400,-1,-1,-1,-1,-1,1950,66512,86016,2933218,66512,2933220
1156,YI_Castle,1,-1,400,-1,-1,-1,-1,-1,19114,66514,917504,3192696,66514,3192698
1157,YI_FortressBoss,1,-1,400,-1,-1,-1,-1,-1,5973,63053,286720,3026558,63053,3026560
1158,YI_Overworld,1,-1,400,-1,-1,-1,-1,-1,597,34302,28672,1646525,34302,1646528
1159,YI_Underground,1,-1,400,-1,-1,-1,-1,-1,3882,48120,186368,2309786,48120,2309788
1160,YoshiFalls,1,-1,400,-1,-1,-1,-1,-1,325,52028,14336,2294446,52028,2294449
1161,YoshiPark,1,-1,400,-1,-1,-1,-1,-1,10304,102993,329728,3295795,102993,3295798
1162,YOYOYOSHI,1,-1,400,-1,-1,-1,-1,-1,7151,76078,315392,3355083,76079,3355085
1163,YsVI_ReleaseFarWest,1,-1,400,-1,-1,-1,-1,-1,17554,224303,774144,9891773,224303,9891776
1164,YsVI_Ultramarine,1,-1,400,-1,-1,-1,-1,-1,13328,154127,587776,6797028,154127,6797029
1165,YuRiPa,1,-1,400,-1,-1,-1,-1,-1,16253,45023,716800,1985535,45023,1985536
1166,Zant,1,-1,400,-1,-1,-1,-1,-1,37709,310557,1662976,13695601,310557,13695604
1167,Zanza,1,-1,400,-1,-1,-1,-1,-1,45836,163425,2021376,7207043,163425,7207045
1168,ZeldaBattle,1,-1,400,-1,-1,-1,-1,-1,6826,66839,301056,2947623,66839,2947625
1169,ZeroStage2,1,-1,400,-1,-1,-1,-1,-1,5851,90654,258048,3997846,90654,3997848
